"gwcode","year","pt_attempt","pt_attempt_num","pt_coup_num","pt_coup","pt_failed_num","pt_failed","pt_coup_total","pt_failed_total","pt_attempt_total","pt_coup_num5yrs","pt_failed_num5yrs","pt_attempt_num5yrs","pt_coup_num10yrs","pt_failed_num10yrs","pt_attempt_num10yrs","years_since_last_pt_coup","years_since_last_pt_failed","years_since_last_pt_attempt"
692,1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,27,27
692,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,28,28
692,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,29,29
692,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,30
692,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,31,31
692,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,32
692,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,33,33
692,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,34,34
692,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,35
692,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,36,36
692,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,37,37
692,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,38,38
692,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,39,39
692,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,40
692,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,41,41
692,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,42,42
692,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,43,43
692,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,44,44
692,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,45,45
692,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,46,46
692,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,47,47
692,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,48,48
692,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,49,49
694,1971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
694,1972,1,1,1,1,0,0,1,0,1,1,0,1,1,0,1,0,2,0
694,1973,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,1,3,1
694,1974,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,2,4,2
694,1975,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,3,5,3
694,1976,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,4,6,4
694,1977,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,5,7,5
694,1978,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,6,8,6
694,1979,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,7,9,7
694,1980,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,8,10,8
694,1981,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,9,11,9
694,1982,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,10,12,10
694,1983,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,11,13,11
694,1984,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,12,14,12
694,1985,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,13,15,13
694,1986,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,14,16,14
694,1987,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,15,17,15
694,1988,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,16,18,16
694,1989,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,17,19,17
694,1990,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,18,20,18
694,1991,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,19,21,19
694,1992,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,20,22,20
694,1993,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,21,23,21
694,1994,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,22,24,22
694,1995,1,1,1,1,0,0,2,0,2,1,0,1,1,0,1,0,25,0
694,1996,1,1,0,0,1,1,2,1,2,1,1,2,1,1,2,1,0,0
694,1997,0,0,0,0,0,0,2,1,2,1,1,2,1,1,2,2,1,1
694,1998,0,0,0,0,0,0,2,1,2,1,1,2,1,1,2,3,2,2
694,1999,0,0,0,0,0,0,2,1,2,1,1,2,1,1,2,4,3,3
694,2000,0,0,0,0,0,0,2,1,2,0,1,1,1,1,2,5,4,4
694,2001,0,0,0,0,0,0,2,1,2,0,0,0,1,1,2,6,5,5
694,2002,0,0,0,0,0,0,2,1,2,0,0,0,1,1,2,7,6,6
694,2003,0,0,0,0,0,0,2,1,2,0,0,0,1,1,2,8,7,7
694,2004,0,0,0,0,0,0,2,1,2,0,0,0,1,1,2,9,8,8
694,2005,0,0,0,0,0,0,2,1,2,0,0,0,0,1,1,10,9,9
694,2006,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,11,10,10
694,2007,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,12,11,11
694,2008,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,13,12,12
694,2009,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,14,13,13
694,2010,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,15,14,14
694,2011,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,16,15,15
694,2012,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,17,16,16
694,2013,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,18,17,17
694,2014,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,19,18,18
694,2015,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,20,19,19
694,2016,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,21,20,20
694,2017,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,22,21,21
694,2018,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,23,22,22
694,2019,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,24,23,23
696,1971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
696,1972,1,1,0,0,1,1,0,1,0,0,1,1,0,1,1,2,0,0
696,1973,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,3,1,1
696,1974,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,4,2,2
696,1975,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,5,3,3
696,1976,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,6,4,4
696,1977,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,7,5,5
696,1978,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,8,6,6
696,1979,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,9,7,7
696,1980,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,10,8,8
696,1981,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,11,9,9
696,1982,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,10,10
696,1983,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13,11,11
696,1984,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14,12,12
696,1985,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15,13,13
696,1986,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16,14,14
696,1987,1,1,0,0,1,1,0,2,0,0,1,1,0,1,1,17,0,0
696,1988,0,0,0,0,0,0,0,2,0,0,1,1,0,1,1,18,1,1
696,1989,0,0,0,0,0,0,0,2,0,0,1,1,0,1,1,19,2,2
696,1990,0,0,0,0,0,0,0,2,0,0,1,1,0,1,1,20,3,3
696,1991,0,0,0,0,0,0,0,2,0,0,1,1,0,1,1,21,4,4
696,1992,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,22,5,5
696,1993,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,23,6,6
696,1994,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,24,7,7
696,1995,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,25,8,8
696,1996,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,26,9,9
696,1997,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,27,10,10
696,1998,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,28,11,11
696,1999,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,29,12,12
696,2000,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,30,13,13
696,2001,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,31,14,14
696,2002,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,32,15,15
696,2003,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,33,16,16
696,2004,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,34,17,17
696,2005,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,35,18,18
696,2006,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,36,19,19
696,2007,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,37,20,20
696,2008,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,38,21,21
696,2009,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,39,22,22
696,2010,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,40,23,23
696,2011,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,41,24,24
696,2012,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,42,25,25
696,2013,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,43,26,26
696,2014,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,44,27,27
696,2015,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,45,28,28
696,2016,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,46,29,29
696,2017,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,47,30,30
696,2018,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,48,31,31
696,2019,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,49,32,32
698,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
698,1951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
698,1952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3
698,1953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4
698,1954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5
698,1955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6
698,1956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7
698,1957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8
698,1958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9
698,1959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10
698,1960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,11
698,1961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,12
698,1962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,13
698,1963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,14
698,1964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,15
698,1965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,16
698,1966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,17
698,1967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,18
698,1968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19,19
698,1969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20
698,1970,1,1,1,1,0,0,1,0,1,1,0,1,1,0,1,0,21,0
698,1971,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,1,22,1
698,1972,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,2,23,2
698,1973,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,3,24,3
698,1974,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,4,25,4
698,1975,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,5,26,5
698,1976,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,6,27,6
698,1977,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,7,28,7
698,1978,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,8,29,8
698,1979,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,9,30,9
698,1980,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,10,31,10
698,1981,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,11,32,11
698,1982,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,12,33,12
698,1983,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,13,34,13
698,1984,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,14,35,14
698,1985,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,15,36,15
698,1986,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,16,37,16
698,1987,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,17,38,17
698,1988,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,18,39,18
698,1989,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,19,40,19
698,1990,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,20,41,20
698,1991,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,21,42,21
698,1992,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,22,43,22
698,1993,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,23,44,23
698,1994,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,24,45,24
698,1995,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,25,46,25
698,1996,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,26,47,26
698,1997,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,27,48,27
698,1998,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,28,49,28
698,1999,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,29,50,29
698,2000,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,30,51,30
698,2001,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,31,52,31
698,2002,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,32,53,32
698,2003,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,33,54,33
698,2004,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,34,55,34
698,2005,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,35,56,35
698,2006,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,36,57,36
698,2007,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,37,58,37
698,2008,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,38,59,38
698,2009,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,39,60,39
698,2010,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,40,61,40
698,2011,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,41,62,41
698,2012,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,42,63,42
698,2013,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,43,64,43
698,2014,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,44,65,44
698,2015,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,45,66,45
698,2016,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,46,67,46
698,2017,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,47,68,47
698,2018,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,48,69,48
698,2019,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,49,70,49
700,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
700,1951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
700,1952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3
700,1953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4
700,1954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5
700,1955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6
700,1956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7
700,1957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8
700,1958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9
700,1959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10
700,1960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,11
700,1961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,12
700,1962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,13
700,1963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,14
700,1964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,15
700,1965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,16
700,1966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,17
700,1967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,18
700,1968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19,19
700,1969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20
700,1970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,21
700,1971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22
700,1972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,23,23
700,1973,1,1,1,1,0,0,1,0,1,1,0,1,1,0,1,0,24,0
700,1974,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,1,25,1
700,1975,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,2,26,2
700,1976,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,3,27,3
700,1977,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,4,28,4
700,1978,1,1,1,1,0,0,2,0,2,1,0,1,2,0,2,0,29,0
700,1979,0,0,0,0,0,0,2,0,2,1,0,1,2,0,2,1,30,1
700,1980,0,0,0,0,0,0,2,0,2,1,0,1,2,0,2,2,31,2
700,1981,0,0,0,0,0,0,2,0,2,1,0,1,2,0,2,3,32,3
700,1982,0,0,0,0,0,0,2,0,2,1,0,1,2,0,2,4,33,4
700,1983,0,0,0,0,0,0,2,0,2,0,0,0,1,0,1,5,34,5
700,1984,0,0,0,0,0,0,2,0,2,0,0,0,1,0,1,6,35,6
700,1985,0,0,0,0,0,0,2,0,2,0,0,0,1,0,1,7,36,7
700,1986,0,0,0,0,0,0,2,0,2,0,0,0,1,0,1,8,37,8
700,1987,0,0,0,0,0,0,2,0,2,0,0,0,1,0,1,9,38,9
700,1988,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,10,39,10
700,1989,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,11,40,11
700,1990,1,1,0,0,1,1,2,1,2,0,1,1,0,1,1,12,0,0
700,1991,0,0,0,0,0,0,2,1,2,0,1,1,0,1,1,13,1,1
700,1992,1,1,1,1,0,0,3,1,3,1,1,2,1,1,2,0,2,0
700,1993,0,0,0,0,0,0,3,1,3,1,1,2,1,1,2,1,3,1
700,1994,0,0,0,0,0,0,3,1,3,1,1,2,1,1,2,2,4,2
700,1995,0,0,0,0,0,0,3,1,3,1,0,1,1,1,2,3,5,3
700,1996,0,0,0,0,0,0,3,1,3,1,0,1,1,1,2,4,6,4
700,1997,0,0,0,0,0,0,3,1,3,0,0,0,1,1,2,5,7,5
700,1998,0,0,0,0,0,0,3,1,3,0,0,0,1,1,2,6,8,6
700,1999,0,0,0,0,0,0,3,1,3,0,0,0,1,1,2,7,9,7
700,2000,0,0,0,0,0,0,3,1,3,0,0,0,1,0,1,8,10,8
700,2001,0,0,0,0,0,0,3,1,3,0,0,0,1,0,1,9,11,9
700,2002,0,0,0,0,0,0,3,1,3,0,0,0,0,0,0,10,12,10
700,2003,0,0,0,0,0,0,3,1,3,0,0,0,0,0,0,11,13,11
700,2004,0,0,0,0,0,0,3,1,3,0,0,0,0,0,0,12,14,12
700,2005,0,0,0,0,0,0,3,1,3,0,0,0,0,0,0,13,15,13
700,2006,0,0,0,0,0,0,3,1,3,0,0,0,0,0,0,14,16,14
700,2007,0,0,0,0,0,0,3,1,3,0,0,0,0,0,0,15,17,15
700,2008,0,0,0,0,0,0,3,1,3,0,0,0,0,0,0,16,18,16
700,2009,0,0,0,0,0,0,3,1,3,0,0,0,0,0,0,17,19,17
700,2010,0,0,0,0,0,0,3,1,3,0,0,0,0,0,0,18,20,18
700,2011,0,0,0,0,0,0,3,1,3,0,0,0,0,0,0,19,21,19
700,2012,0,0,0,0,0,0,3,1,3,0,0,0,0,0,0,20,22,20
700,2013,0,0,0,0,0,0,3,1,3,0,0,0,0,0,0,21,23,21
700,2014,0,0,0,0,0,0,3,1,3,0,0,0,0,0,0,22,24,22
700,2015,0,0,0,0,0,0,3,1,3,0,0,0,0,0,0,23,25,23
700,2016,0,0,0,0,0,0,3,1,3,0,0,0,0,0,0,24,26,24
700,2017,0,0,0,0,0,0,3,1,3,0,0,0,0,0,0,25,27,25
700,2018,0,0,0,0,0,0,3,1,3,0,0,0,0,0,0,26,28,26
700,2019,0,0,0,0,0,0,3,1,3,0,0,0,0,0,0,27,29,27
701,1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
701,1992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
701,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3
701,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4
701,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5
701,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6
701,1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7
701,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8
701,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9
701,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10
701,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,11
701,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,12
701,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,13
701,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,14
701,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,15
701,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,16
701,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,17
701,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,18
701,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19,19
701,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20
701,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,21
701,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22
701,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,23,23
701,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,24
701,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,25
701,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,26,26
701,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,27,27
701,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,28,28
701,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,29,29
702,1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
702,1992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
702,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3
702,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4
702,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5
702,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6
702,1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7
702,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8
702,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9
702,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10
702,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,11
702,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,12
702,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,13
702,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,14
702,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,15
702,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,16
702,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,17
702,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,18
702,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19,19
702,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20
702,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,21
702,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22
702,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,23,23
702,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,24
702,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,25
702,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,26,26
702,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,27,27
702,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,28,28
702,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,29,29
703,1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
703,1992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
703,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3
703,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4
703,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5
703,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6
703,1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7
703,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8
703,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9
703,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10
703,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,11
703,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,12
703,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,13
703,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,14
703,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,15
703,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,16
703,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,17
