gwcode,internal_confl,internal_confl_major,internal_confl_minor,internal_confl_part,internal_confl_part_major,internal_confl_part_minor,war,war_major,war_minor,any_conflict,any_conflict_major,any_conflict_minor,ext_conf,ext_conf_major,ext_conf_minor,year
775,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,1961
775,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,1962
775,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,1963
775,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,1964
775,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,1965
775,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,1966
775,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,1967
775,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,1968
775,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1969
775,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,1970
775,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,1971
775,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,1972
775,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,1973
775,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,1974
775,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,1975
775,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,1976
775,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,1977
775,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,1978
775,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,1979
775,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,1980
775,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1981
775,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,1982
775,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,1983
775,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,1984
775,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1985
775,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,1986
775,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1987
775,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,1988
775,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,1989
775,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1990
775,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1991
775,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,1992
775,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1993
775,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1994
775,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1995
775,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1996
775,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1997
775,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1998
775,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1999
775,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,2000
775,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,2001
775,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,2002
775,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,2003
775,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,2004
775,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,2005
775,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,2006
775,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,2007
775,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,2008
775,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,2009
775,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,2010
775,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,2011
775,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,2012
775,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,2013
775,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,2014
775,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,2015
775,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,2016
775,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,2017
775,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,2018
780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1948
780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1949
780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1950
780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1951
780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1952
780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1953
780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1954
780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1955
780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1956
780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1957
780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1958
780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1959
780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1960
780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1961
780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1962
780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1963
780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1964
780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1965
780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1966
780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1967
780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1968
780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1969
780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1970
780,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1971
780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1972
780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1973
780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1974
780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1975
780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1976
780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1977
780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1978
780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1979
780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1980
780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1981
780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1982
780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1983
780,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1984
780,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1985
780,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1986
780,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1987
780,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1988
780,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1989
780,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,1990
780,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1991
780,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1992
780,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1993
780,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1994
780,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1995
780,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1996
780,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1997
780,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1998
780,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1999
780,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,2000
780,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,2001
780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2002
780,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,2003
780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004
780,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,2005
780,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,2006
780,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,2007
780,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,2008
780,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,2009
780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010
780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011
780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013
780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014
780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015
780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
780,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,2017
780,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,2018
781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1965
781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1966
781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1967
781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1968
781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1969
781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1970
781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1971
781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1972
781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1973
781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1974
781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1975
781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1976
781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1977
781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1978
781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1979
781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1980
781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1981
781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1982
781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1983
781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1984
781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985
781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1986
781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1987
781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1988
781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1989
781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1990
781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991
781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992
781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993
781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994
781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995
781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1996
781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997
781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998
781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999
781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000
781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001
781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2002
781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003
781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004
781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005
781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006
781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007
781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008
781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009
781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010
781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011
781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013
781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014
781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015
781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1946
790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1947
790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1948
790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1949
790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1950
790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1951
790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1952
790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1953
790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1954
790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1955
790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1956
790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1957
790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1958
790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1959
790,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1960
790,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1961
790,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1962
790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1963
790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1964
790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1965
790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1966
790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1967
790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1968
790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1969
790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1970
790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1971
790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1972
790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1973
790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1974
790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1975
790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1976
790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1977
790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1978
790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1979
790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1980
790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1981
790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1982
790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1983
790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1984
790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985
790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1986
790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1987
790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1988
790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1989
790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1990
790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991
790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992
790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993
790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994
790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995
790,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1996
790,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1997
790,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1998
790,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1999
790,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,2000
790,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,2001
790,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,2002
790,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,2003
790,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,2004
790,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,2005
790,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,2006
790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007
790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008
790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009
790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010
790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011
790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
790,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,2013
790,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,2014
790,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,2015
790,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,2016
790,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,2017
790,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,2018
800,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,1946
800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1947
800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1948
800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1949
800,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,1950
800,1,0,1,1,0,1,1,1,0,1,1,1,1,1,0,1951
800,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,1952
800,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,1953
800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1954
800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1955
800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1956
800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1957
800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1958
800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1959
800,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,1960
800,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,1961
800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1962
800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1963
800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1964
800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1965
800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1966
800,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,1967
800,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,1968
800,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,1969
800,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,1970
800,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,1971
800,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,1972
800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1973
800,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1974
800,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1975
800,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1976
800,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1977
800,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1978
800,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1979
800,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1980
800,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1981
800,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1982
800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1983
800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1984
800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985
800,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,1986
800,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,1987
800,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,1988
800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1989
800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1990
800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991
800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992
800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993
800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994
800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995
800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1996
800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997
800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998
800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999
800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000
800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001
800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2002
800,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,2003
800,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,2004
800,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,2005
800,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,2006
800,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,2007
800,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,2008
800,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,2009
800,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,2010
800,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,2011
800,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,2012
800,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,2013
800,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,2014
800,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,2015
800,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,2016
800,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,2017
800,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,2018
811,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1953
811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1954
811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1955
811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1956
811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1957
811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1958
811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1959
811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1960
811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1961
811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1962
811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1963
811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1964
811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1965
811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1966
811,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1967
811,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1968
811,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1969
811,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1970
811,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1971
811,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1972
811,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1973
811,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1974
811,1,1,0,1,1,0,1,0,1,1,1,1,1,0,1,1975
811,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,1976
811,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,1977
811,1,1,0,1,1,0,1,0,1,1,1,1,1,0,1,1978
811,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1979
811,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1980
811,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1981
811,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1982
811,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1983
811,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1984
811,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1985
811,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1986
811,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1987
811,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1988
811,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1989
811,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1990
811,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1991
811,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1992
811,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1993
811,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1994
811,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1995
811,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1996
811,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1997
811,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1998
811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999
811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000
811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001
811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2002
811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003
811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004
811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005
811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006
811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007
811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008
811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009
811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010
811,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,2011
811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
811,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,2013
811,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,2014
811,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,2015
811,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,2016
811,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,2017
811,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,2018
812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1954
