gwcode,year,infmort
712,1985,93.9
712,1986,90.4
712,1987,86.9
712,1988,83.4
712,1989,80.1
712,1990,76.9
712,1991,74
712,1992,71.3
712,1993,68.8
712,1994,66.2
712,1995,63.6
712,1996,60.9
712,1997,58.1
712,1998,55.1
712,1999,52.1
712,2000,48.9
712,2001,45.7
712,2002,42.5
712,2003,39.4
712,2004,36.4
712,2005,33.7
712,2006,31
712,2007,28.6
712,2008,26.3
712,2009,24.1
712,2010,22.2
712,2011,20.5
712,2012,19.1
712,2013,17.9
712,2014,16.9
712,2015,16.1
712,2016,15.4
712,2017,14.8
713,1970,16.85
713,1971,15.51
713,1972,14.02
713,1973,14.08
713,1974,12.94
713,1975,12.57
713,1976,10.6
713,1977,11.47
713,1978,9.91
713,1979,9.55
713,1980,9.83
713,1981,8.86
713,1982,8.08
713,1983,7.64
713,1984,6.86
713,1985,6.78
713,1986,6.305248191877357
713,1987,5.059746376235103
713,1988,5.302906692151699
713,1989,5.727161469620866
713,1990,5.236736074435827
713,1991,5.059553535757091
713,1992,5.177268555249607
713,1993,4.785364147806401
713,1994,5.053000914234884
713,1995,6.492174174008642
713,1996,6.687901035098376
713,1997,6.372699858452828
713,1998,6.634905404249464
713,1999,6.058301915352744
713,2000,5.823567708333333
713,2001,6.0457757129672
713,2002,5.369633406009126
713,2003,4.858274674979226
713,2004,5.264487677148173
713,2005,4.969365267720921
713,2006,4.5839004472098
713,2007,4.707649562370221
713,2008,4.565210752928961
713,2009,4.04927836446628
713,2010,4.234920978176641
713,2011,4.194647790751608
713,2012,3.6658297776205355
713,2013,3.9345641457071188
713,2014,3.599827813755032
713,2015,4.134345098149634
713,2016,3.9065510597302504
713,2017,3.9667858757758867
731,1970,57.01772452658534
731,1971,55.95647477402644
731,1972,54.91497766937935
731,1973,53.89286556393689
731,1974,52.88977765190088
731,1975,51.90535984301754
731,1976,50.939264637583676
731,1977,49.991151003779116
731,1978,49.060684257282446
731,1979,48.147535943127345
731,1980,47.251383719757925
731,1981,46.37191124524208
731,1982,45.50880806560273
731,1983,44.66176950522748
731,1984,43.83049655931808
731,1985,27.7
731,1986,27.4
731,1987,27.8
731,1988,28.9
731,1989,30.7
731,1990,33.4
731,1991,36.9
731,1992,41.1
731,1993,45.5
731,1994,49.8
731,1995,53.2
731,1996,55.1
731,1997,55
731,1998,53.1
731,1999,49.4
731,2000,44.5
731,2001,39.1
731,2002,34.2
731,2003,30.4
731,2004,27.8
731,2005,26.4
731,2006,26
731,2007,25.7
731,2008,25.2
731,2009,24.4
731,2010,23.1
731,2011,21.5
731,2012,19.8
731,2013,18.3
731,2014,17
731,2015,16
731,2016,15.1
731,2017,14.4
732,1970,47.1
732,1971,44.3
732,1972,41.8
732,1973,39.8
732,1974,38
732,1975,36.5
732,1976,35.1
732,1977,33.8
732,1978,32.5
732,1979,31.1
732,1980,29.5
732,1981,27.8
732,1982,26
732,1983,24.2
732,1984,22.4
732,1985,20.6
732,1986,18.9
732,1987,17.3
732,1988,15.8
732,1989,14.5
732,1990,13.3
732,1991,12.2
732,1992,11.3
732,1993,10.4
732,1994,9.6
732,1995,8.9
732,1996,8.3
732,1997,7.7
732,1998,7.2
732,1999,6.8
732,2000,6.4
732,2001,6.1
732,2002,5.7
732,2003,5.4
732,2004,5.1
732,2005,4.7
732,2006,4.4
732,2007,4.1
732,2008,3.9
732,2009,3.7
732,2010,3.5
732,2011,3.4
732,2012,3.3
732,2013,3.2
732,2014,3.1
732,2015,3
732,2016,2.9
732,2017,2.8
740,1970,13.4
740,1971,12.6
740,1972,11.9
740,1973,11.3
740,1974,10.6
740,1975,10
740,1976,9.4
740,1977,8.8
740,1978,8.3
740,1979,7.8
740,1980,7.4
740,1981,7
740,1982,6.6
740,1983,6.2
740,1984,5.8
740,1985,5.5
740,1986,5.2
740,1987,5
740,1988,4.8
740,1989,4.7
740,1990,4.6
740,1991,4.5
740,1992,4.4
740,1993,4.4
740,1994,4.2
740,1995,4.1
740,1996,4
740,1997,3.8
740,1998,3.6
740,1999,3.4
740,2000,3.3
740,2001,3.1
740,2002,3
740,2003,2.9
740,2004,2.8
740,2005,2.8
740,2006,2.7
740,2007,2.6
740,2008,2.5
740,2009,2.4
740,2010,2.4
740,2011,2.4
740,2012,2.2
740,2013,2.1
740,2014,2.1
740,2015,2.1
740,2016,1.9
740,2017,1.9
750,1970,142.3
750,1971,140.3
750,1972,138.1
750,1973,135.9
750,1974,133.3
750,1975,130.5
750,1976,127.4
750,1977,124.2
750,1978,120.7
750,1979,117.5
750,1980,114.3
750,1981,111.2
750,1982,108.4
750,1983,105.7
750,1984,103.1
750,1985,100.7
750,1986,98.2
750,1987,95.7
750,1988,93.3
750,1989,90.8
750,1990,88.5
750,1991,86.3
750,1992,84.1
750,1993,82.1
750,1994,80
750,1995,77.9
750,1996,75.8
750,1997,73.5
750,1998,71.2
750,1999,69
750,2000,66.7
750,2001,64.4
750,2002,62.2
750,2003,60
750,2004,57.8
750,2005,55.7
750,2006,53.7
750,2007,51.6
750,2008,49.5
750,2009,47.4
750,2010,45.3
750,2011,43.2
750,2012,41.1
750,2013,39.1
750,2014,37.2
750,2015,35.3
750,2016,33.6
750,2017,32
760,1970,179.9
760,1971,174.6
760,1972,169.4
760,1973,164.3
760,1974,159.2
760,1975,154.2
760,1976,149.3
760,1977,144.7
760,1978,140.1
760,1979,135.5
760,1980,130.8
760,1981,126.3
760,1982,121.7
760,1983,117.4
760,1984,113.3
760,1985,109.2
760,1986,105.1
760,1987,101
760,1988,97.1
760,1989,93.3
760,1990,89.6
760,1991,86.1
760,1992,82.6
760,1993,79.2
760,1994,76
760,1995,72.7
760,1996,69.5
760,1997,66.5
760,1998,63.4
760,1999,60.6
760,2000,57.8
760,2001,55.1
760,2002,52.5
760,2003,49.9
760,2004,47.4
760,2005,44.9
760,2006,42.5
760,2007,40.3
760,2008,38.1
760,2009,36.1
760,2010,34.2
760,2011,32.5
760,2012,31.1
760,2013,29.8
760,2014,28.6
760,2015,27.6
760,2016,26.5
760,2017,25.6
770,1970,144.1
770,1971,141.5
770,1972,139
770,1973,136.7
770,1974,134.6
770,1975,132.6
770,1976,130.7
770,1977,129
770,1978,127.3
770,1979,125.7
770,1980,124
770,1981,122.4
770,1982,120.7
770,1983,119
770,1984,117.2
770,1985,115.4
770,1986,113.5
770,1987,111.7
770,1988,109.9
770,1989,108.1
770,1990,106.4
770,1991,104.6
770,1992,102.8
770,1993,101.1
770,1994,99.3
770,1995,97.4
770,1996,95.5
770,1997,93.6
770,1998,91.7
770,1999,89.8
770,2000,87.9
770,2001,86.1
770,2002,84.4
770,2003,82.8
770,2004,81.3
770,2005,79.8
770,2006,78.4
770,2007,76.9
770,2008,75.6
770,2009,74.2
770,2010,72.8
770,2011,71.3
770,2012,69.7
770,2013,68.1
770,2014,66.4
770,2015,64.6
770,2016,62.9
770,2017,61.2
771,1971,147.9
771,1972,147.4
771,1973,146.7
771,1974,145.8
771,1975,144.5
771,1976,142.9
771,1977,141
771,1978,138.7
771,1979,136.1
771,1980,133.4
771,1981,130.5
771,1982,127.5
771,1983,124.4
771,1984,121
771,1985,117.7
771,1986,114.2
771,1987,110.7
771,1988,107.1
771,1989,103.4
771,1990,99.7
771,1991,95.9
771,1992,92.1
771,1993,88.3
771,1994,84.5
771,1995,80.9
771,1996,77.3
771,1997,73.8
771,1998,70.4
771,1999,67.1
771,2000,64
771,2001,61
771,2002,58.2
771,2003,55.5
771,2004,53
771,2005,50.4
771,2006,48
771,2007,45.6
771,2008,43.3
771,2009,41.1
771,2010,38.9
771,2011,36.9
771,2012,35
771,2013,33.2
771,2014,31.5
771,2015,29.8
771,2016,28.3
771,2017,26.9
775,1970,118.5
775,1971,116.5
775,1972,114.4
775,1973,112.4
775,1974,110.4
775,1975,108.1
775,1976,106
775,1977,103.9
775,1978,101.7
775,1979,99.7
775,1980,97.8
775,1981,96
775,1982,94.2
775,1983,92.6
775,1984,91
775,1985,89.5
775,1986,88
775,1987,86.6
775,1988,85.1
775,1989,83.6
775,1990,81.9
775,1991,80.2
775,1992,78.5
775,1993,76.8
775,1994,75.1
775,1995,73.4
775,1996,71.8
775,1997,70.1
775,1998,68.5
775,1999,67
775,2000,65.5
775,2001,64
775,2002,62.4
775,2003,60.8
775,2004,59.2
775,2005,57.6
775,2006,55.9
775,2007,54.2
775,2008,56.8
775,2009,50.8
775,2010,49
775,2011,47.3
775,2012,45.6
775,2013,44.1
775,2014,42.5
775,2015,41.1
775,2016,39.9
775,2017,38.5
780,1970,54
780,1971,53.3
780,1972,52.5
780,1973,51.7
780,1974,50.7
780,1975,49.5
780,1976,48
780,1977,46.1
780,1978,44.2
780,1979,42
780,1980,39.6
780,1981,37
780,1982,34.2
780,1983,31.2
780,1984,28.2
780,1985,25.2
780,1986,22.6
780,1987,20.5
780,1988,19.2
780,1989,18.4
780,1990,18.1
780,1991,18.1
780,1992,18.1
780,1993,18
780,1994,17.6
780,1995,17.1
780,1996,16.5
780,1997,15.9
780,1998,15.3
780,1999,14.7
780,2000,14.2
780,2001,13.8
780,2002,13.4
780,2003,13.1
780,2004,15.5
780,2005,12.3
780,2006,11.7
780,2007,11
780,2008,10.6
780,2009,10.2
780,2010,10
780,2011,9.6
780,2012,9.3
780,2013,8.9
780,2014,8.5
780,2015,8.2
780,2016,7.8
780,2017,7.5
781,1970,173.9
781,1971,167.2
781,1972,159.9
781,1973,152.1
781,1974,144.6
781,1975,137.2
781,1976,130.3
781,1977,123.8
781,1978,117.6
781,1979,112
781,1980,106.7
781,1981,101.8
781,1982,97.2
781,1983,92.8
781,1984,88.7
781,1985,84.8
781,1986,81.1
781,1987,77.6
781,1988,74.2
781,1989,71
781,1990,68
781,1991,65.1
781,1992,62.2
781,1993,59.2
781,1994,56.2
781,1995,53
781,1996,49.7
781,1997,46.2
781,1998,42.6
781,1999,38.9
781,2000,35.1
781,2001,31.4
781,2002,27.9
781,2003,24.7
781,2004,22.3
781,2005,19.3
781,2006,17.1
781,2007,15.3
781,2008,13.7
781,2009,12.4
781,2010,11.2
781,2011,10.2
781,2012,9.3
781,2013,8.6
781,2014,8
781,2015,7.5
781,2016,7.1
781,2017,6.8
790,1970,176.3
790,1971,172.5
790,1972,168.8
790,1973,165.2
790,1974,161.6
790,1975,158.2
790,1976,154.7
790,1977,151
790,1978,147.2
790,1979,143.4
790,1980,139.4
790,1981,135.5
790,1982,131.5
790,1983,127.5
790,1984,123.4
790,1985,119.2
790,1986,115.1
790,1987,110.8
790,1988,106.5
790,1989,102
790,1990,97.5
790,1991,93.1
790,1992,88.8
790,1993,84.6
790,1994,80.7
790,1995,76.9
790,1996,73.3
790,1997,69.8
790,1998,66.5
790,1999,63.3
790,2000,60.2
790,2001,57.3
790,2002,54.6
790,2003,52.1
790,2004,49.6
790,2005,47.3
790,2006,45.2
790,2007,43.1
790,2008,41.1
790,2009,39.3
790,2010,37.5
790,2011,35.8
790,2012,34.2
790,2013,32.6
790,2014,31.2
790,2015,29.9
790,2016,28.8
790,2017,27.8
800,1970,71
800,1971,68.2
800,1972,65.3
800,1973,62.6
800,1974,60
800,1975,57.5
800,1976,55.1
800,1977,52.9
800,1978,50.8
800,1979,48.8
800,1980,46.8
800,1981,44.9
800,1982,43.1
800,1983,41.3
800,1984,39.6
800,1985,38
800,1986,36.4
800,1987,34.8
800,1988,33.2
800,1989,31.7
800,1990,30.2
800,1991,28.7
800,1992,27.4
800,1993,26
800,1994,24.8
800,1995,23.6
800,1996,22.5
800,1997,21.5
800,1998,20.5
800,1999,19.5
800,2000,18.6
800,2001,17.7
800,2002,16.9
800,2003,16.1
800,2004,15.3
800,2005,14.6
800,2006,13.9
800,2007,13.2
800,2008,12.6
800,2009,12
800,2010,11.4
800,2011,10.9
800,2012,10.4
800,2013,9.9
800,2014,9.4
800,2015,9
800,2016,8.5
800,2017,8.2
811,1970,180.29238694746257
811,1971,173.94276268927166
811,1972,167.81676256132175
811,1973,161.9065108611156
811,1974,156.2044092564464
811,1975,176.2
811,1976,164.9
811,1977,153.8
811,1978,141.4
811,1979,128.4
811,1980,116
811,1981,105
811,1982,96.6
811,1983,91.2
811,1984,88.1
811,1985,86.4
811,1986,85.4
811,1987,84.9
811,1988,84.7
811,1989,84.7
811,1990,84.7
811,1991,84.7
811,1992,84.9
811,1993,85.4
811,1994,86.2
811,1995,86.8
811,1996,87.1
811,1997,86.8
811,1998,85.8
811,1999,83.6
811,2000,79.6
811,2001,73.9
811,2002,67.7
811,2003,62.1
811,2004,57.3
811,2005,53.3
811,2006,49.8
811,2007,46.7
811,2008,43.6
811,2009,40.6
811,2010,37.8
811,2011,35.1
811,2012,32.6
811,2013,30.6
811,2014,28.9
811,2015,27.5
811,2016,26.3
811,2017,25.1
812,1970,181.5568138400638
812,1971,176.62578500892025
812,1972,171.82868144788517
812,1973,167.16186578662706
812,1974,162.6217994447065
812,1975,158.20503994847124
812,1976,153.90823832082566
812,1977,149.7281365418913
812,1978,143.4
812,1979,139.9
812,1980,136.5
812,1981,133.2
812,1982,129.9
812,1983,126.8
812,1984,123.7
812,1985,120.6
812,1986,117.8
812,1987,114.9
812,1988,112
812,1989,109.1
812,1990,106.1
812,1991,103.1
812,1992,100.2
812,1993,97.3
812,1994,94.5
812,1995,91.8
812,1996,89.2
812,1997,86.8
812,1998,84.4
812,1999,82.1
812,2000,80
812,2001,77.8
812,2002,75.6
812,2003,73.5
812,2004,71.4
812,2005,69.3
812,2006,67.3
812,2007,65.2
812,2008,63.2
812,2009,61.3
812,2010,59.5
812,2011,57.8
812,2012,56
812,2013,54.5
812,2014,53
812,2015,51.5
812,2016,50.1
812,2017,48.6
816,1970,63.44560452665
816,1971,61.54202460646473
816,1972,59.695558438123534
816,1973,57.90449241842273
816,1974,56.16716435797482
816,1975,51.1
816,1976,50.3
816,1977,49.4
816,1978,48.4
816,1979,47.5
816,1980,46.5
816,1981,45.7
816,1982,44.9
816,1983,44.1
816,1984,43.4
816,1985,42.7
816,1986,41.8
816,1987,40.8
816,1988,39.7
816,1989,38.4
816,1990,37
816,1991,35.6
816,1992,34.1
816,1993,32.6
816,1994,31.1
816,1995,29.6
816,1996,28.2
816,1997,26.8
816,1998,25.6
816,1999,24.4
816,2000,23.4
816,2001,22.5
816,2002,21.6
816,2003,20.9
816,2004,20.3
816,2005,19.8
816,2006,19.4
816,2007,19.1
816,2008,18.8
816,2009,18.5
816,2010,18.3
816,2011,18.1
816,2012,17.9
816,2013,17.7
816,2014,17.5
816,2015,17.3
816,2016,17
816,2017,16.7
817,1970,NA
817,1971,NA
817,1972,NA
817,1973,NA
817,1974,NA
817,1975,NA
820,1970,41.8
820,1971,40.5
820,1972,39.1
820,1973,37.6
820,1974,36
820,1975,34.2
820,1976,32.4
820,1977,30.5
820,1978,28.8
820,1979,27
820,1980,25.3
820,1981,23.7
820,1982,22.2
820,1983,20.8
820,1984,19.5
820,1985,18.4
820,1986,17.4
820,1987,16.5
820,1988,15.6
820,1989,14.9
820,1990,14.3
820,1991,13.6
820,1992,13
820,1993,12.4
820,1994,11.9
820,1995,11.5
820,1996,11.1
820,1997,10.7
820,1998,10.1
820,1999,9.4
820,2000,8.7
820,2001,8.1
820,2002,7.6
820,2003,7.3
820,2004,7.1
820,2005,7
820,2006,6.9
820,2007,6.8
820,2008,6.7
820,2009,6.6
820,2010,6.6
820,2011,6.5
820,2012,6.4
820,2013,6.4
820,2014,6.4
820,2015,6.5
820,2016,6.6
820,2017,6.7
830,1970,22
830,1971,20.9
830,1972,19.6
830,1973,17.8
830,1974,15.9
830,1975,14.3
830,1976,13.1
830,1977,12.5
830,1978,12.3
830,1979,12.2
830,1980,12
830,1981,11.4
830,1982,10.7
830,1983,10
830,1984,9.4
830,1985,8.8
830,1986,8.4
830,1987,7.9
830,1988,7.3
830,1989,6.7
830,1990,6.2
830,1991,5.5
830,1992,5
830,1993,4.6
830,1994,4.2
830,1995,3.9
830,1996,3.8
830,1997,3.6
830,1998,3.4
830,1999,3.2
830,2000,3
830,2001,2.8
830,2002,2.7
830,2003,2.5
830,2004,2.3
830,2005,2.3
830,2006,2.3
830,2007,2.3
830,2008,2.2
830,2009,2.2
830,2010,2.2
830,2011,2.2
830,2012,2.2
830,2013,2.1
830,2014,2.1
830,2015,2.1
830,2016,2.2
830,2017,2.2
840,1970,55.2
840,1971,54.9
840,1972,54.6
840,1973,54.5
840,1974,54.5
840,1975,54.4
840,1976,54.4
840,1977,54.2
840,1978,54
840,1979,53.6
840,1980,53.2
840,1981,52.6
840,1982,52
840,1983,51.4
840,1984,50.5
840,1985,49.4
840,1986,48
840,1987,46.3
840,1988,44.4
840,1989,42.5
840,1990,40.5
840,1991,38.6
840,1992,37
840,1993,35.5
840,1994,34.3
840,1995,33.2
840,1996,32.2
840,1997,31.4
840,1998,30.7
840,1999,30
840,2000,29.4
840,2001,28.8
840,2002,28.2
840,2003,27.6
840,2004,27
840,2005,26.5
840,2006,26.1
840,2007,25.6
840,2008,25.2
840,2009,24.9
840,2010,24.5
840,2011,24.2
840,2012,23.9
840,2013,23.6
840,2014,23.3
840,2015,23
840,2016,22.7
840,2017,22.2
850,1970,112.7
850,1971,109.4
850,1972,106.2
850,1973,103.1
850,1974,100.1
850,1975,97.2
850,1976,94.5
850,1977,92
850,1978,89.5
850,1979,87.2
850,1980,84.9
850,1981,82.6
850,1982,80.3
850,1983,78
850,1984,75.8
850,1985,73.5
850,1986,71.2
850,1987,68.9
850,1988,66.6
850,1989,64.2
850,1990,61.8
850,1991,59.4
850,1992,57
850,1993,54.7
850,1994,52.6
850,1995,50.4
850,1996,48.4
850,1997,46.4
850,1998,44.5
850,1999,42.6
850,2000,40.9
850,2001,39.3
850,2002,37.7
850,2003,36.2
850,2004,36
850,2005,33.5
850,2006,32.2
850,2007,30.9
850,2008,29.8
850,2009,28.6
850,2010,27.5
850,2011,26.4
850,2012,25.4
850,2013,24.5
850,2014,23.7
850,2015,22.9
850,2016,22.2
850,2017,21.4
860,2002,77.2
860,2003,73.5
860,2004,69.8
860,2005,66.2
860,2006,62.7
860,2007,59.5
860,2008,56.6
860,2009,54.1
860,2010,52
860,2011,50
860,2012,48.2
860,2013,46.5
860,2014,44.9
860,2015,43.6
860,2016,42.2
860,2017,40.8
900,1970,17.8
900,1971,17.4
900,1972,16.8
900,1973,16.1
900,1974,15.3
900,1975,14.4
900,1976,13.5
900,1977,12.6
900,1978,11.9
900,1979,11.3
900,1980,10.8
900,1981,10.4
900,1982,10.1
900,1983,9.8
900,1984,9.6
900,1985,9.3
900,1986,9.1
900,1987,8.8
900,1988,8.4
900,1989,8
900,1990,7.6
900,1991,7.1
900,1992,6.7
900,1993,6.3
900,1994,6
900,1995,5.8
900,1996,5.6
900,1997,5.4
900,1998,5.3
900,1999,5.2
900,2000,5.1
900,2001,5
900,2002,5
900,2003,4.9
900,2004,4.8
900,2005,4.8
900,2006,4.6
900,2007,4.5
900,2008,4.4
900,2009,4.2
900,2010,4
900,2011,3.8
900,2012,3.6
900,2013,3.5
900,2014,3.3
900,2015,3.2
900,2016,3.1
900,2017,3
910,1975,85.3
910,1976,83
910,1977,81
910,1978,79
910,1979,77.2
910,1980,75.6
910,1981,74
910,1982,72.5
910,1983,71.2
910,1984,69.9
910,1985,68.7
910,1986,67.7
910,1987,66.8
910,1988,65.9
910,1989,65
910,1990,64.1
910,1991,63.2
910,1992,62.5
910,1993,61.7
910,1994,61
910,1995,60.3
910,1996,59.7
910,1997,59.2
910,1998,58.7
910,1999,58.3
910,2000,57.8
910,2001,57.4
910,2002,56.9
910,2003,56.5
910,2004,56.1
910,2005,55.5
910,2006,54.8
910,2007,54
910,2008,52.9
910,2009,51.8
910,2010,50.6
910,2011,49.4
910,2012,48.3
910,2013,46.9
910,2014,45.7
910,2015,44.4
910,2016,43.1
910,2017,41.8
920,1970,16.9
920,1971,16.5
920,1972,16.1
920,1973,15.8
920,1974,15.4
920,1975,14.9
920,1976,14.4
920,1977,13.9
920,1978,13.5
920,1979,13.1
920,1980,12.7
920,1981,12.4
920,1982,12.1
920,1983,11.9
920,1984,11.5
920,1985,11.3
920,1986,11
920,1987,10.6
920,1988,10.2
920,1989,9.7
920,1990,9.2
920,1991,8.7
920,1992,8.2
920,1993,7.8
920,1994,7.5
920,1995,7.1
920,1996,6.9
920,1997,6.7
920,1998,6.4
920,1999,6.2
920,2000,6.1
920,2001,5.9
920,2002,5.8
920,2003,5.7
920,2004,5.5
920,2005,5.4
920,2006,5.4
920,2007,5.3
920,2008,5.3
920,2009,5.2
920,2010,5.1
920,2011,5
920,2012,5
920,2013,4.9
920,2014,4.7
920,2015,4.6
920,2016,4.5
920,2017,4.4
940,1978,45.9
940,1979,43.6
940,1980,41.7
940,1981,40
940,1982,38.6
940,1983,37.3
940,1984,36.1
940,1985,35.1
940,1986,34.2
940,1987,33.4
940,1988,32.6
940,1989,31.9
940,1990,31.2
940,1991,30.5
940,1992,29.8
940,1993,29
940,1994,28.3
940,1995,27.6
940,1996,27
940,1997,26.5
940,1998,26.1
940,1999,25.6
940,2000,25.2
940,2001,24.9
940,2002,24.7
940,2003,24.4
940,2004,24.2
940,2005,24
940,2006,23.7
940,2007,23.2
940,2008,22.8
940,2009,22.2
940,2010,21.7
940,2011,21
940,2012,20.4
940,2013,19.8
940,2014,19.2
940,2015,18.7
940,2016,18.1
940,2017,17.6
950,1970,44.5
950,1971,44.1
950,1972,43.8
950,1973,43.4
950,1974,42.8
950,1975,42.1
950,1976,41.2
950,1977,40
950,1978,38.6
950,1979,37.1
950,1980,35.5
950,1981,34
950,1982,32.5
950,1983,31.2
950,1984,30
950,1985,28.9
950,1986,27.9
950,1987,27
950,1988,26.1
950,1989,25.2
950,1990,24.3
950,1991,23.5
950,1992,22.7
950,1993,22.1
950,1994,21.5
950,1995,21
950,1996,20.6
950,1997,20.3
950,1998,20
950,1999,19.7
950,2000,19.5
950,2001,19.3
950,2002,19.2
950,2003,19.2
950,2004,19.4
950,2005,19.6
950,2006,19.9
950,2007,20.1
950,2008,20.2
950,2009,20.3
950,2010,20.3
950,2011,20.3
950,2012,20.4
950,2013,20.4
950,2014,20.6
950,2015,20.8
950,2016,21.1
950,2017,21.4
