"gwcode","date","year","epr_groups","epr_elf","epr_excluded_groups_count","epr_excluded_group_pop","epr_inpower_groups_count","epr_inpower_groups_pop","epr_regaut_groups_count","epr_regaut_group_pop"
652,1996-01-01,1996,5,0.4567,4,0.86,1,0.13,0,0
660,1996-01-01,1996,11,0.1869,4,0.13,7,0.86,0,0
663,1996-01-01,1996,3,0.4136,2,0.56,1,0.4,0,0
666,1996-01-01,1996,5,0.2263,2,0.43,3,0.56,0,0
670,1996-01-01,1996,4,0.2201,2,0.17,2,0.62,0,0
678,1996-01-01,1996,4,0.375,1,0.01,3,0.99,0,0
690,1996-01-01,1996,3,0.0659,1,0.03,2,0.34,0,0
692,1996-01-01,1996,2,0.145,1,0.35,1,0.15,0,0
694,1996-01-01,1996,1,0.013456,0,0,1,0.116,0,0
696,1996-01-01,1996,1,0.0144,0,0,1,0.12,0,0
698,1996-01-01,1996,1,0.5476,0,0,1,0.74,0,0
700,1996-01-01,1996,12,0.257147,1,0.11,11,0.857,4,0.883
701,1996-01-01,1996,4,0.7263,3,0.1,1,0.85,0,0
702,1996-01-01,1996,6,0.449895,5,0.358,1,0.623,1,0.02
703,1996-01-01,1996,4,0.337542,2,0.139,2,0.739,0,0
704,1996-01-01,1996,4,0.64615,3,0.13,1,0.8,1,0.025
705,1996-01-01,1996,6,0.400411,5,0.417,1,0.534,0,0
710,1996-01-01,1996,37,0.84545281,36,0.0797,1,0.9192,19,0.0648
712,1996-01-01,1996,2,0.8125,1,0.05,1,0.9,1,0.05
713,1996-01-01,1996,3,0.7256,1,0.02,2,0.98,0,0
731,1996-01-01,1996,1,1,0,0,1,1,0,0
732,1996-01-01,1996,1,1,0,0,1,1,0,0
740,1996-01-01,1996,5,0.94689304,3,0.0142,2,0.981,1,0.008
750,1996-01-01,1996,21,0.12051623,6,0.0115,15,0.956,15,0.597
760,1996-01-01,1996,3,0.24,2,0.6,1,0.2,0,0
770,1996-01-01,1996,8,0.363309,6,0.285,2,0.7,0,0
771,1996-01-01,1996,4,0.811129,3,0.112,1,0.895,0,0
775,1996-01-01,1996,12,0.477711,11,0.307,1,0.68,7,0.233
780,1996-01-01,1996,4,0.5657,1,0.09,3,0.88,1,0.09
781,1996-01-01,1996,1,0.9801,0,0,1,0.99,0,0
790,1996-01-01,1996,6,0.2343,4,0.62,2,0.37,0,0
800,1996-01-01,1996,5,0.56855,2,0.04,3,0.89,1,0.035
811,1996-01-01,1996,6,0.9032,2,0.02,4,0.976,0,0
812,1996-01-01,1996,6,0.3502,2,0.1,4,0.9,0,0
816,1996-01-01,1996,10,0.723934,9,0.106,1,0.85,0,0
820,1996-01-01,1996,5,0.40437,2,0.059,3,0.903,2,0.059
830,1996-01-01,1996,4,0.5918,0,0,4,1,0,0
835,1996-01-01,1996,4,0.3455,3,0.24,1,0.57,0,0
840,1996-01-01,1996,4,0.746332,2,0.126,2,0.874,1,0.051
850,1996-01-01,1996,17,0.22516316,4,0.0429,13,0.7579,0,0
900,1996-01-01,1996,3,0.7076,1,0.02,2,0.88,0,0
910,1996-01-01,1996,2,0.934312,1,0.034,1,0.966,1,0.034
920,1996-01-01,1996,4,0.55049,1,0.044,3,0.91,0,0
935,1996-01-01,1996,NA,NA,NA,NA,NA,NA,NA,NA
940,1996-01-01,1996,1,1,0,0,1,1,0,0
950,1996-01-01,1996,2,0.450196,1,0.436,1,0.51,0,0
970,1996-01-01,1996,NA,NA,NA,NA,NA,NA,NA,NA
971,1996-01-01,1996,NA,NA,NA,NA,NA,NA,NA,NA
972,1996-01-01,1996,NA,NA,NA,NA,NA,NA,NA,NA
973,1996-01-01,1996,NA,NA,NA,NA,NA,NA,NA,NA
983,1996-01-01,1996,NA,NA,NA,NA,NA,NA,NA,NA
986,1996-01-01,1996,NA,NA,NA,NA,NA,NA,NA,NA
987,1996-01-01,1996,NA,NA,NA,NA,NA,NA,NA,NA
990,1996-01-01,1996,NA,NA,NA,NA,NA,NA,NA,NA
2,1997-01-01,1997,6,0.50985648,5,0.297,1,0.691,1,0.0078
20,1997-01-01,1997,3,0.402849,1,0.043,2,0.82,3,0.863
31,1997-01-01,1997,2,0.724709,0,0,2,0.897,0,0
40,1997-01-01,1997,2,0.539762,0,0,2,1,0,0
41,1997-01-01,1997,1,1,0,0,1,1,0,0
42,1997-01-01,1997,1,1,0,0,1,1,0,0
51,1997-01-01,1997,1,1,0,0,1,1,0,0
52,1997-01-01,1997,2,0.300625,0,0,2,0.775,0,0
53,1997-01-01,1997,1,1,0,0,1,1,0,0
54,1997-01-01,1997,NA,NA,NA,NA,NA,NA,NA,NA
55,1997-01-01,1997,NA,NA,NA,NA,NA,NA,NA,NA
56,1997-01-01,1997,NA,NA,NA,NA,NA,NA,NA,NA
57,1997-01-01,1997,NA,NA,NA,NA,NA,NA,NA,NA
58,1997-01-01,1997,NA,NA,NA,NA,NA,NA,NA,NA
60,1997-01-01,1997,NA,NA,NA,NA,NA,NA,NA,NA
70,1997-01-01,1997,4,0.664314,2,0.149,2,0.851,0,0
80,1997-01-01,1997,4,0.2952577,2,0.1769,2,0.7337,0,0
90,1997-01-01,1997,4,0.495638,3,0.52,1,0.48,0,0
91,1997-01-01,1997,3,0.833256,2,0.086,1,0.91,0,0
92,1997-01-01,1997,2,0.82,1,0.1,1,0.9,0,0
93,1997-01-01,1997,4,0.748929,3,0.127,1,0.86,0,0
94,1997-01-01,1997,3,0.707229,2,0.102,1,0.837,0,0
95,1997-01-01,1997,5,0.661434,4,0.198,1,0.8,2,0.018
100,1997-01-01,1997,3,0.586956,2,0.264,1,0.73,1,0.034
101,1997-01-01,1997,3,0.735458,1,0.027,2,0.973,0,0
110,1997-01-01,1997,3,0.288893,2,0.394,1,0.435,0,0
115,1997-01-01,1997,6,0.272537,3,0.129,3,0.842,0,0
130,1997-01-01,1997,4,0.6734,3,0.19,1,0.81,0,0
135,1997-01-01,1997,4,0.403365,3,0.423,1,0.52,1,0.012
140,1997-01-01,1997,3,0.494116,2,0.454,1,0.54,0,0
145,1997-01-01,1997,4,0.3276,2,0.34,2,0.66,3,0.97
150,1997-01-01,1997,2,0.893425,1,0.02,1,0.945,0,0
155,1997-01-01,1997,3,0.83395,2,0.09,1,0.91,0,0
160,1997-01-01,1997,2,0.941125,1,0.015,1,0.97,0,0
165,1997-01-01,1997,2,0.830548,1,0.078,1,0.908,0,0
200,1997-01-01,1997,7,0.675039,4,0.07,3,0.929,0,0
205,1997-01-01,1997,1,1,0,0,1,1,0,0
210,1997-01-01,1997,1,1,0,0,1,1,0,0
211,1997-01-01,1997,3,0.5082,1,0.01,2,0.99,3,1
212,1997-01-01,1997,1,1,0,0,1,1,0,0
220,1997-01-01,1997,4,0.952644,3,0.014,1,0.976,1,0.004
221,1997-01-01,1997,NA,NA,NA,NA,NA,NA,NA,NA
223,1997-01-01,1997,NA,NA,NA,NA,NA,NA,NA,NA
225,1997-01-01,1997,3,0.45499,0,0,3,0.938,3,0.938
230,1997-01-01,1997,5,0.497838,4,0.302,1,0.68,3,0.283
232,1997-01-01,1997,NA,NA,NA,NA,NA,NA,NA,NA
235,1997-01-01,1997,1,1,0,0,1,1,0,0
260,1997-01-01,1997,1,1,0,0,1,1,0,0
290,1997-01-01,1997,6,0.92179909,4,0.025,2,0.9603,0,0
305,1997-01-01,1997,2,0.864936,1,0.006,1,0.93,0,0
310,1997-01-01,1997,2,0.8125,1,0.05,1,0.9,0,0
316,1997-01-01,1997,1,0.944784,0,0,1,0.972,0,0
317,1997-01-01,1997,2,0.659837,1,0.101,1,0.806,0,0
325,1997-01-01,1997,6,0.874796,5,0.039,1,0.935,4,0.038
331,1997-01-01,1997,NA,NA,NA,NA,NA,NA,NA,NA
338,1997-01-01,1997,1,1,0,0,1,1,0,0
339,1997-01-01,1997,3,0.6792,2,0.1,1,0.82,0,0
343,1997-01-01,1997,7,0.478331,5,0.097,2,0.894,0,0
344,1997-01-01,1997,6,0.81916282,5,0.0618,1,0.904,0,0
345,1997-01-01,1997,6,0.4177,4,0.24,2,0.67,2,0.67
346,1997-01-01,1997,4,0.369681,1,0.01,3,0.963,3,0.963
349,1997-01-01,1997,4,0.69057345,2,0.0043,2,0.832,0,0
350,1997-01-01,1997,4,0.922158,3,0.04,1,0.96,0,0
352,1997-01-01,1997,2,0.6724,1,0.18,1,0.8,1,0.18
355,1997-01-01,1997,5,0.701693,2,0.15,3,0.849,0,0
359,1997-01-01,1997,4,0.535944,3,0.268,1,0.7,1,0.038
360,1997-01-01,1997,4,0.80601,2,0.027,2,0.961,0,0
365,1997-01-01,1997,44,0.63947433,38,0.1785,6,0.8144,26,0.1311
366,1997-01-01,1997,4,0.527187,3,0.29,1,0.679,0,0
367,1997-01-01,1997,4,0.428537,3,0.353,1,0.586,0,0
368,1997-01-01,1997,3,0.600492,2,0.164,1,0.766,0,0
369,1997-01-01,1997,6,0.63531104,4,0.0162,2,0.951,1,0.173
370,1997-01-01,1997,3,0.627505,1,0.041,2,0.912,0,0
371,1997-01-01,1997,3,0.95861081,2,0.0139,1,0.979,0,0
372,1997-01-01,1997,5,0.492485,4,0.185,1,0.694,2,0.049
373,1997-01-01,1997,4,0.847138,3,0.046,1,0.92,1,0.013
375,1997-01-01,1997,2,0.8685,0,0,2,0.99,0,0
380,1997-01-01,1997,1,1,0,0,1,1,0,0
385,1997-01-01,1997,1,1,0,0,1,1,0,0
390,1997-01-01,1997,1,1,0,0,1,1,0,0
395,1997-01-01,1997,1,1,0,0,1,1,0,0
402,1997-01-01,1997,1,1,0,0,1,1,0,0
403,1997-01-01,1997,NA,NA,NA,NA,NA,NA,NA,NA
404,1997-01-01,1997,5,0.1549,0,0,5,0.73,0,0
411,1997-01-01,1997,5,0.740076,4,0.115,1,0.857,0,0
420,1997-01-01,1997,5,0.224575,0,0,5,0.855,0,0
432,1997-01-01,1997,3,0.8158,0,0,3,1,0,0
433,1997-01-01,1997,5,0.27405,0,0,5,0.95,0,0
434,1997-01-01,1997,4,0.188125,1,0.33,3,0.485,0,0
435,1997-01-01,1997,3,0.34,1,0.3,2,0.7,0,0
436,1997-01-01,1997,5,0.37045,4,0.69,1,0.22,0,0
437,1997-01-01,1997,5,0.2261,3,0.55,2,0.42,0,0
438,1997-01-01,1997,3,0.29,2,0.7,1,0.2,0,0
439,1997-01-01,1997,1,0.4489,0,0,1,0.67,0,0
450,1997-01-01,1997,5,0.014489,2,0.067,3,0.17,0,0
451,1997-01-01,1997,4,0.2396,1,0.04,3,0.74,0,0
452,1997-01-01,1997,5,0.22005,0,0,5,0.94,0,0
461,1997-01-01,1997,2,0.2665,1,0.44,1,0.27,0,0
471,1997-01-01,1997,6,0.1417,0,0,6,0.85,0,0
475,1997-01-01,1997,6,0.17125,5,0.52,1,0.29,0,0
481,1997-01-01,1997,4,0.2226,0,0,4,0.84,0,0
482,1997-01-01,1997,5,0.122109,0,0,5,0.513,0,0
483,1997-01-01,1997,6,0.07955,1,0.14,5,0.32,0,0
484,1997-01-01,1997,6,0.1209,1,0.09,5,0.54,0,0
490,1997-01-01,1997,13,0.065845,8,0.583,5,0.206,0,0
500,1997-01-01,1997,9,0.078428,3,0.239,6,0.485,0,0
501,1997-01-01,1997,8,0.148,3,0.41,5,0.51,0,0
510,1997-01-01,1997,4,0.929814,3,0.036,1,0.964,1,0.018
516,1997-01-01,1997,2,0.7421,1,0.85,1,0.14,0,0
517,1997-01-01,1997,2,0.7281,1,0.84,1,0.15,0,0
520,1997-01-01,1997,1,1,0,0,1,1,0,0
522,1997-01-01,1997,2,0.4321,0,0,2,0.91,0,0
530,1997-01-01,1997,9,0.23984195,5,0.2929,4,0.6754,4,0.8766
531,1997-01-01,1997,3,0.4354,1,0.05,2,0.93,0,0
540,1997-01-01,1997,5,0.2374,4,0.62,1,0.26,0,0
541,1997-01-01,1997,3,0.096462,1,0.098,2,0.354,0,0
551,1997-01-01,1997,7,0.2974,0,0,7,1,0,0
552,1997-01-01,1997,3,0.6338,0,0,3,1,0,0
553,1997-01-01,1997,3,0.3912,0,0,3,1,0,0
560,1997-01-01,1997,14,0.12427504,1,2e-04,13,0.985,0,0
565,1997-01-01,1997,12,0.273667,4,0.093,8,0.878,0,0
570,1997-01-01,1997,1,1,0,0,1,1,0,0
571,1997-01-01,1997,10,0.332921,7,0.088,3,0.665,0,0
572,1997-01-01,1997,1,1,0,0,1,1,0,0
580,1997-01-01,1997,2,0.385466,0,0,2,0.874,0,0
581,1997-01-01,1997,3,0.453978,0,0,3,1,0,0
590,1997-01-01,1997,6,0.2693,0,0,6,0.97,0,0
591,1997-01-01,1997,NA,NA,NA,NA,NA,NA,NA,NA
600,1997-01-01,1997,3,0.504384,2,0.408,1,0.592,0,0
615,1997-01-01,1997,2,0.5968,1,0.28,1,0.72,0,0
616,1997-01-01,1997,1,0.9604,0,0,1,0.98,0,0
620,1997-01-01,1997,4,0.724872,3,0.156,1,0.844,0,0
625,1997-01-01,1997,16,0.142129,12,0.85,4,0.167,0,0
630,1997-01-01,1997,11,0.32588291,9,0.1691,2,0.75,0,0
640,1997-01-01,1997,3,0.59494356,2,0.1866,1,0.75,0,0
645,1997-01-01,1997,5,0.453851,4,0.806,1,0.185,1,0.17
651,1997-01-01,1997,3,0.83601802,2,0.0901,1,0.9099,0,0
652,1997-01-01,1997,5,0.4567,4,0.86,1,0.13,0,0
660,1997-01-01,1997,11,0.1869,4,0.13,7,0.86,0,0
663,1997-01-01,1997,3,0.4136,2,0.56,1,0.4,0,0
666,1997-01-01,1997,5,0.2263,2,0.43,3,0.56,0,0
670,1997-01-01,1997,4,0.2201,2,0.17,2,0.62,0,0
678,1997-01-01,1997,4,0.375,1,0.01,3,0.99,0,0
690,1997-01-01,1997,3,0.0659,1,0.03,2,0.34,0,0
692,1997-01-01,1997,2,0.145,1,0.35,1,0.15,0,0
694,1997-01-01,1997,1,0.013456,0,0,1,0.116,0,0
696,1997-01-01,1997,1,0.0144,0,0,1,0.12,0,0
698,1997-01-01,1997,1,0.5476,0,0,1,0.74,0,0
700,1997-01-01,1997,12,0.250214,6,0.469,6,0.457,1,0.25
701,1997-01-01,1997,4,0.7263,3,0.1,1,0.85,0,0
702,1997-01-01,1997,6,0.449895,5,0.358,1,0.623,1,0.02
703,1997-01-01,1997,4,0.337542,2,0.139,2,0.739,0,0
704,1997-01-01,1997,4,0.64615,3,0.13,1,0.8,1,0.025
705,1997-01-01,1997,6,0.400411,5,0.417,1,0.534,0,0
710,1997-01-01,1997,37,0.84545281,36,0.0797,1,0.9192,19,0.0648
712,1997-01-01,1997,2,0.8125,1,0.05,1,0.9,1,0.05
713,1997-01-01,1997,3,0.7256,1,0.02,2,0.98,0,0
731,1997-01-01,1997,1,1,0,0,1,1,0,0
732,1997-01-01,1997,1,1,0,0,1,1,0,0
740,1997-01-01,1997,5,0.96016608,2,0.013,3,0.987,1,0.01
750,1997-01-01,1997,21,0.12051623,6,0.0115,15,0.956,15,0.597
760,1997-01-01,1997,3,0.24,2,0.6,1,0.2,0,0
770,1997-01-01,1997,8,0.363309,6,0.285,2,0.7,0,0
771,1997-01-01,1997,4,0.811129,3,0.112,1,0.895,0,0
775,1997-01-01,1997,12,0.477711,11,0.307,1,0.68,7,0.233
780,1997-01-01,1997,4,0.5657,1,0.09,3,0.88,1,0.09
781,1997-01-01,1997,1,0.9801,0,0,1,0.99,0,0
790,1997-01-01,1997,6,0.2343,4,0.62,2,0.37,0,0
800,1997-01-01,1997,5,0.56855,2,0.04,3,0.89,1,0.035
811,1997-01-01,1997,6,0.9032,2,0.02,4,0.976,0,0
812,1997-01-01,1997,6,0.3502,2,0.1,4,0.9,0,0
816,1997-01-01,1997,10,0.723934,9,0.106,1,0.85,0,0
820,1997-01-01,1997,5,0.40437,2,0.059,3,0.903,2,0.059
830,1997-01-01,1997,4,0.5918,0,0,4,1,0,0
835,1997-01-01,1997,4,0.3455,3,0.24,1,0.57,0,0
840,1997-01-01,1997,4,0.746332,2,0.126,2,0.874,1,0.051
850,1997-01-01,1997,17,0.22516316,4,0.0429,13,0.7579,0,0
900,1997-01-01,1997,3,0.7076,1,0.02,2,0.88,0,0
910,1997-01-01,1997,2,0.934312,1,0.034,1,0.966,1,0.034
920,1997-01-01,1997,4,0.55049,1,0.044,3,0.91,0,0
935,1997-01-01,1997,NA,NA,NA,NA,NA,NA,NA,NA
940,1997-01-01,1997,1,1,0,0,1,1,0,0
950,1997-01-01,1997,2,0.450196,1,0.436,1,0.51,0,0
970,1997-01-01,1997,NA,NA,NA,NA,NA,NA,NA,NA
971,1997-01-01,1997,NA,NA,NA,NA,NA,NA,NA,NA
972,1997-01-01,1997,NA,NA,NA,NA,NA,NA,NA,NA
973,1997-01-01,1997,NA,NA,NA,NA,NA,NA,NA,NA
983,1997-01-01,1997,NA,NA,NA,NA,NA,NA,NA,NA
986,1997-01-01,1997,NA,NA,NA,NA,NA,NA,NA,NA
987,1997-01-01,1997,NA,NA,NA,NA,NA,NA,NA,NA
990,1997-01-01,1997,NA,NA,NA,NA,NA,NA,NA,NA
2,1998-01-01,1998,6,0.50985648,5,0.297,1,0.691,1,0.0078
20,1998-01-01,1998,3,0.402849,1,0.043,2,0.82,3,0.863
31,1998-01-01,1998,2,0.724709,0,0,2,0.897,0,0
40,1998-01-01,1998,2,0.539762,0,0,2,1,0,0
41,1998-01-01,1998,1,1,0,0,1,1,0,0
42,1998-01-01,1998,1,1,0,0,1,1,0,0
51,1998-01-01,1998,1,1,0,0,1,1,0,0
52,1998-01-01,1998,2,0.300625,0,0,2,0.775,0,0
53,1998-01-01,1998,1,1,0,0,1,1,0,0
54,1998-01-01,1998,NA,NA,NA,NA,NA,NA,NA,NA
55,1998-01-01,1998,NA,NA,NA,NA,NA,NA,NA,NA
56,1998-01-01,1998,NA,NA,NA,NA,NA,NA,NA,NA
57,1998-01-01,1998,NA,NA,NA,NA,NA,NA,NA,NA
58,1998-01-01,1998,NA,NA,NA,NA,NA,NA,NA,NA
60,1998-01-01,1998,NA,NA,NA,NA,NA,NA,NA,NA
70,1998-01-01,1998,4,0.664314,3,0.199,1,0.801,1,0.007
80,1998-01-01,1998,4,0.2952577,2,0.1769,2,0.7337,0,0
90,1998-01-01,1998,4,0.495638,3,0.52,1,0.48,0,0
91,1998-01-01,1998,3,0.833256,2,0.086,1,0.91,0,0
92,1998-01-01,1998,2,0.82,1,0.1,1,0.9,0,0
93,1998-01-01,1998,4,0.748929,3,0.127,1,0.86,0,0
94,1998-01-01,1998,3,0.707229,2,0.102,1,0.837,0,0
95,1998-01-01,1998,5,0.661434,4,0.198,1,0.8,3,0.058
100,1998-01-01,1998,3,0.586956,2,0.264,1,0.73,1,0.034
101,1998-01-01,1998,3,0.735458,1,0.027,2,0.973,0,0
110,1998-01-01,1998,3,0.288893,2,0.394,1,0.435,0,0
115,1998-01-01,1998,6,0.272537,3,0.129,3,0.842,0,0
130,1998-01-01,1998,4,0.6734,3,0.19,1,0.81,0,0
135,1998-01-01,1998,4,0.403365,3,0.423,1,0.52,1,0.012
